id,date,comment,,,,,,,,,
y***e,2018-6-4 07:02,用起来不错，手感较轻，使用流畅。,,,,,,,,,
y***c,2018-6-14 14:28,非常好用，非常好,,,,,,,,,
y***b,2018-6-7 15:59,一直用小米的手机。比之前的红米便宜而且配置高。,,,,,,,,,
y***9,2018-6-4 16:37,宝贝挺实惠而且又好用，配置也可以，外观也好，请广大用户放心购买?,,,,,,,,,
y***8,2018-6-16 21:50,手机是正品！给老妈买的！老妈挺喜欢！大小也合适！现在全家都是小米手机了！大爱小米！,,,,,,,,,
y***6,2018-6-12 15:23,一波几折的终于到了妈妈手中，客服泽米旭日，泽米芙蓉都棒棒的，买了几次红米手机了，相信他会一直棒棒的，以后有需要还会再次购买。,,,,,,,,,
y***5,2018-6-18 12:44,手机用起还可以了  基本没什么问题  家人一直用的小米的 他们都觉得小米不错  只是我觉得客服太差 发个消息半天不回  回的消息也不是我问得问题  简直无语  建议客服能回快点,,,,,,,,,
y***4,2018-6-11 14:06,续航能力：还行吧 给公司买的一起买四台。反正当公用电话用。,,,,,,,,,
y***3,2018-6-12 14:37,买给妈妈用的 手机挺不错了 这个价钱能买到这样的手机真是可以了 刚用总的来说 都还不错?,,,,,,,,,
y***2,2018-6-6 17:12,给爷爷奶奶用的，还挺好的，待机时间长，功能简单易上手！总体挺满意,,,,,,,,,
y***1,2018-6-14 15:05,买给妈妈用的她说好用,,,,,,,,,
y***0,2018-5-27 15:00,小米的忠实粉丝，手机是正品，颜值高，打王者，吃鸡完全不卡，运行内存顺畅，大爱,,,,,,,,,
x***滟,2018-6-18 20:35,用着挺好的，画面清晰反应也快,,,,,,,,,
x***家,2018-6-8 21:44,买来给小孩用的，挺不错，很智能,,,,,,,,,
x***哎,2018-6-16 12:50,挺好的手机,,,,,,,,,
x***y,2018-6-8 21:51,红米5A手机已经收到，一如既往的好用。对于不玩游戏的老人来说，足够了。不懂设置的人，再好的手机配置也一样不好使。,,,,,,,,,
x***v,2018-6-4 10:48,给父母买的，应该还可以吧，目前没有什么问题,,,,,,,,,
x***o,2018-6-15 16:46,老爸用的还可以！感觉老年人用足够了，性价比蛮高的。,,,,,,,,,
x***n,2018-6-15 10:54,给老妈买的，很好用！,,,,,,,,,
x***h,2018-6-11 10:21,已经收到了哦在使用中了呢，不错哦老人用用挺好的，特意买的32G下载了一些游戏和微信老人可以了，待机时间也不错，满意呢关健是价格比较合理，老人能接受画面和质地都不错也不知道到底是不是翻新机，随便用用吧去吧，使用起来也方便快捷的，好评吧,,,,,,,,,
x***f,2018-6-19 13:24,用着还不错 没什么问题,,,,,,,,,
x***8,2018-6-19 15:02,性价比高，实用,,,,,,,,,
x***7,2018-6-17 17:21,可以，老人用实惠，其实不玩游戏，年青人也可以用,,,,,,,,,
x***6,2018-6-17 19:23,手机收到用了一段时间了，是送给老人用的，其他还好，就是反应有点慢,,,,,,,,,
x***2,2018-6-11 20:01,买给老爸的.,,,,,,,,,
x***1,2018-6-17 16:19,挺好用的，妈妈挺喜欢的,,,,,,,,,
x***0,2018-6-17 11:04,暂时用的还可以  至于接下来的就要慢慢看了,,,,,,,,,
w***王,2018-6-11 10:23,还可以 老人用,,,,,,,,,
w***s,2018-6-12 08:42,非常好用，小米粉,,,,,,,,,
w***p,2018-6-14 09:03,好,,,,,,,,,
w***h,2018-6-5 13:23,挺好用的，喜欢，一直是米粉，米家很多产品都有买过，一如既往的好，啦啦啦啦啦啦啦啦啦啦啦啦啦啦,,,,,,,,,
w***b,2018-6-4 16:01,很趁手，非常满意！,,,,,,,,,
w***9,2018-6-20 11:24,手机不错，很满意，已经是第二次购买了！用着速度也挺快的！,,,,,,,,,
w***8,2018-6-16 17:45,二号的那个你就会知道的时候我们还能看见你们的身影。我的小弟弟都有喜欢你和谁说了很多遍就可以快速删除所有人员信息,,,,,,,,,
w***7,2018-6-21 09:57,已收到，外观完好，使用速度快。,,,,,,,,,
w***6,2018-6-10 14:54,给老爸买的，不要求多大功能。但愿用的时间长点,,,,,,,,,
w***5,2018-6-10 11:03,东西收到！谢谢。那么轻，老爸以为是三四百元的手机呢！以前用红米3s，信号不稳定就买的这个手机希望老人家用得没问题,,,,,,,,,
w***4,2018-6-13 17:21,还不错，学生用的，裸机,,,,,,,,,
w***3,2018-6-21 16:18,给姥爷买的，不知道怎么样,,,,,,,,,
w***1,2018-6-21 10:12,宝贝不错，收到很满意！以后会经常光顾的！,,,,,,,,,
w***0,2018-6-4 21:27,小米的忠实用户，家里人人手一只小米手机。,,,,,,,,,
v***婆,2018-6-10 21:04,不错，挺好的！,,,,,,,,,
v***狐,2018-6-19 10:34,送老妈的，目前用着没啥问题，小米牝~,,,,,,,,,
v***v,2018-6-21 21:51,这个价位还行,,,,,,,,,
v***s,2018-6-11 09:27,还行吧，买给爸爸用的，价格很便宜,,,,,,,,,
v***o,2018-6-21 22:43,还可以 2g很慢 选错了因为没有什么概念,,,,,,,,,
u***n,2018-6-18 10:20,各种铃声太小，不适合于老年人用。,,,,,,,,,
u***k,2018-6-18 22:20,买给老爸的，挺好的~,,,,,,,,,
t***者,2018-6-9 10:12,手机不错，性价比很高,,,,,,,,,
t***旋,2018-6-11 12:16,大爱小米，欧耶！,,,,,,,,,
t***师,2018-6-10 18:31,全新的 未开封 正品,,,,,,,,,
t***u,2018-6-16 10:34,老爸给老妈买的，手机本身挺轻便的，老人用够用了。,,,,,,,,,
t***t,2018-6-13 13:47,给三姨买的，试用了，待机时间超长，反应速度也快，老年人用足够了。,,,,,,,,,
t***o,2018-6-21 21:55,送人的，说还可以,,,,,,,,,
t***n,2018-6-18 21:25,还可以，同一天买给岳父和老爸各一个！,,,,,,,,,
t***j,2018-6-10 11:58,老人用可以了，反应挺快，满足简单的上网需求,,,,,,,,,
t***e,2018-6-15 20:46,拍照效果：效果挺好的。。,,,,,,,,,
t***d,2018-6-18 10:23,质量不错，值得购买。,,,,,,,,,
t***b,2018-6-5 21:03,给老人买的，尺寸刚好不大，挺实惠,,,,,,,,,
t***9,2018-6-8 10:54,当备用机的，价格确实实惠，但是使用起来确实不够流畅，下载了UC浏览器，在用的时候有很明显的卡顿。页面翻页会延时一点。玩王者荣耀感觉还好，不会特别影响娱乐。,,,,,,,,,
t***8,2018-6-11 22:43,质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。 以上这些是我复制的，还好吧，没这么夸张。一般,,,,,,,,
t***7,2018-6-10 16:26,宝贝已经再用了，是给老爸买的，像素也挺好的，应该是正品，想买的可以考虑入！,,,,,,,,,
t***6,2018-6-21 01:28,买给妈妈的，性价比很高的一款手机，希望好用，好评,,,,,,,,,
t***5,2018-6-18 10:42,给老爹买的，一直是米粉，持续支持小米。,,,,,,,,,
t***4,2018-6-21 23:50,还可以，买给老妈的！她非常喜欢！,,,,,,,,,
t***3,2018-6-19 19:13,每次确定收货后，偶都会默认好评接着把星星填满，偶觉得这是个好习惯，每当看到：亲，您的评价对别的买家有很大帮助时，偶就发誓一定要做个好评专业户去好好帮助别的买家。马云大叔都说了，给好评的买家都是好买家哈。老板，临走之前再悄悄告诉你一个小秘密，偶已经把你的店铺收藏起来啦！如果别的买家因此而找不到，你可不要怪我哟&hellip;&hellip;。,,,,,,,,,
t***2,2018-6-20 09:49,还可以， 和此卖家交流，不由得精神为之一振，自觉七经八脉为之一畅，我在淘宝买了这么多年，所谓阅商无数，但与卖家您交流，我只想说，老板你实在是太好了，交易成功后，我的心情是久久不能平静，看着交易成功，我竟产生出一种无以名之的悲痛感&mdash;&mdash;啊，这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家的店收藏了，我内心的那种激动才逐渐平静下来，可是我立刻想到，这么好的卖家，倘若别人看不到，那么不是浪费心血吗？经过痛苦的思想斗争，我终于下定决心，牺牲小我，奉献大我。我要以此评价奉献给世人赏阅，我要给好评&hellip;&hellip;评到所有人都看到为止！,,,,,,,,,
t***1,2018-6-11 07:27,手机?收到了，质量还行，价格合理，顺丰快递超级给力，服务态度非常好，老爸对手机非常满意，老人不喜欢大的手机，这个尺寸正好。,,,,,,,,,
t***0,2018-6-21 11:32,全部同事都被偶安利到，很多同事包括她们的家人都是用小米手机，差不多每个型号都有，哈哈，支持国产手机！,,,,,,,,,
s***珠,2018-6-14 21:04,给公公买的他很喜欢,,,,,,,,,
s***圆,2018-6-16 15:55,买给老爸的，还可以,,,,,,,,,
s***语,2018-6-6 22:04,帮我婆婆买的手机，她以前的旧手机都给我女儿摔坏了，就想着给她换一个，刚好搞活动，不过没有抢到我想要的颜色，总的来说性价比很高，对于老人来说功能也是够了的，婆婆说她挺喜欢的，那就行了,,,,,,,,,
s***瑜,2018-6-20 09:41,听不错的，给爸妈用性价比比较高,,,,,,,,,
s***夕,2018-6-11 14:31,劝大家不要买，不是真的，假货。类似于翻新机。我的买来就出现了问题。外包装如果有问题厂家不可能会出厂卖的，不可能砸自己招牌。也只有卖家骗骗一些不识货的人。。找了客服两天都不理人。,,,,,,,,,
s***少,2018-6-12 20:02,不错，挺好的,,,,,,,,,
s***米,2018-6-19 23:59,可以的吧，买给奶奶用，刚刚开始用,,,,,,,,,
s***峰,2018-6-19 14:50,一般般，廉价感,,,,,,,,,
s***y,2018-6-11 20:37,很快收到宝贝，妈妈非常高兴喜欢，谢谢！,,,,,,,,,
s***u,2018-6-4 17:43,到货很快，给家人用实惠够用,推荐！ For a while it was fun but not worth buying from your phone so much that would have been better if you could add more levels or something like this one vfd has e of u h ddsdds  。,,,,,,,,
s***r,2018-6-17 22:34,这是买的第二个了，给妈妈买了个樱花粉，妈妈喜欢极了。简单的功能不复杂，妈妈也赶时尚用上了智能机，潇洒一把。全5分哦。,,,,,,,,,
s***q,2018-6-15 10:23,好，就是没有耳机送,,,,,,,,,
s***i,2018-5-30 11:32,520活动买给妈妈的，粉色的很好看，而且确实不重很轻巧，对于手机性能是完全好评，毕竟小米还是很牛掰的。就是价格活动力度不一样，大家要看准时机下手，估计618可以看一下。,,,,,,,,,
s***a,2018-6-11 17:51,小米产品一如既往的好,,,,,,,,,
s***9,2018-6-10 14:56,收到特地用了来评价的，质优价廉是首选，手感不错，照相清晰，内存够用，非常不错的高性价比手机，大赞,,,,,,,,,
s***8,2018-6-18 19:29,不错的 用后追评,,,,,,,,,
s***7,2018-6-16 13:05,挺好的。怪便宜,,,,,,,,,
s***6,2018-6-20 23:27,一直支持小米的产品，这次是给妈妈买的，还不错！,,,,,,,,,
s***5,2018-6-12 11:42,暂时挺好用的，过段时间再评论,,,,,,,,,
s***3,2018-6-16 19:07,挺好的，妈妈挺喜欢,,,,,,,,,
s***1,2018-6-11 16:33,good 老爸很喜欢～～,,,,,,,,,
s***0,2018-6-5 17:31,送给老人的，比较喜欢这个，屏幕也大，主要便宜，用一段时间就可以换了。,,,,,,,,,
r***丶,2018-6-8 18:08,送给父母实惠的选择！,,,,,,,,,
r***u,2018-6-10 22:34,适合老人用，性价比高,,,,,,,,,
r***9,2018-6-16 08:58,质量不错，性价比很高,,,,,,,,,
r***8,2018-6-9 14:07,手机给妈妈买的，妈妈很喜欢，老年人这个配置用用足够了,,,,,,,,,
r***4,2018-6-18 06:58,给妈妈买的，用着不错,,,,,,,,,
r***3,2018-6-10 21:54,给爸爸买的，很好，适合老年人用,,,,,,,,,
r***1,2018-6-15 13:55,不错不错，给老人用的,,,,,,,,,
r***0,2018-6-19 13:20,物流很快，手机也很漂亮，触健很灵敏,,,,,,,,,
q***野,2018-6-20 20:51,不错，妈妈挺喜欢,,,,,,,,,
q***人,2018-6-20 18:09,买给老爸用的，很不错,,,,,,,,,
q***z,2018-6-18 22:49,对得起这个价，一分钱一分货。,,,,,,,,,
q***q,2018-4-3 16:52,此用户没有填写评论!,,,,,,,,,
q***m,2018-6-14 20:45,帮别人买的好评，全五分,,,,,,,,,
q***i,2018-6-21 00:43,还可以 就是不送耳机,,,,,,,,,
q***8,2018-5-23 20:06,很不错，女儿很喜欢，手机套是自己买的，原本以为要很久才会到，结果第一天下午四点过下的单，第二天上午十点就到了，物流不是一般的快!要买的朋友们最好快点下手哦,,,,,,,,,
q***7,2018-6-15 21:02,唉，帮叔叔买的，没用几天掉水里了，七百元就用了不到一个星期，修一下600元多。,,,,,,,,,
q***5,2018-6-3 15:35,此用户没有填写评论!,,,,,,,,,
q***4,2018-6-18 14:07,当大家看到我的这一篇评价时，表示我对产品是认可的，尽管我此刻的评论是复制粘贴的。这一方面是为了肯定商家的服务，另一方面是为了节省自己的时间，因为差评我会直接说为什么的。所以大家就当做是产品质量合格的意思来看就行了。最后祝店家越做越好，大家幸端午安康，中华民族繁荣昌盛。,,,,,,,,,
q***3,2018-6-20 12:19,帮老爸买的，暂时用着还不错,,,,,,,,,
q***2,2018-6-16 21:43,手机不错，就是电池不耐用，充电慢了一点。,,,,,,,,,
q***1,2018-6-13 19:49,不错，米粉,,,,,,,,,
q***0,2018-6-8 21:49,用惯了小米的手机，一家人都在用红米3，七八部都是我帮他们买的，很好用，用了2年一直很好，最近想换代就选了红米5x，用了下不错，手机不贵好用就行，配置也很高！ 服务很好,,,,,,,,,
p***诺,2018-6-4 10:42,ok啊给奶奶用的他说太复杂了不怎么会用 慢慢教吧主要玩消灭星星的  包装不错，这手机实惠,,,,,,,,,
p***洌,2018-6-10 14:29,特的用了几天才来评价，好用，反应快，内存容量大，价格实惠。,,,,,,,,,
p***y,2018-6-11 14:03,还是不错的，一直支持小米的产品,,,,,,,,,
p***r,2018-6-20 18:00,给姨妈买的，她很高兴,,,,,,,,,
p***n,2018-6-13 12:06,买给老人家用的 很不错,,,,,,,,,
p***h,2018-5-30 20:25,非常实惠的小米手机，给家里老人很好，不需要太多太好的手机性能&hellip;&hellip;性价比非常高!小米的手机自己用了好多年了，家里也买了很多小米的商品，都很实惠，性价比很高，以后也会一如既往的支持小米的商品!,,,,,,,,,
p***g,2018-6-19 07:23,买给老爸用的，速度蛮快的。,,,,,,,,,
p***6,2018-6-21 13:39,上手感觉还不错，期待进一步的使用,,,,,,,,,
p***3,2018-6-15 22:35,给爸爸买的 功能简单  小巧轻薄 适合老年人使用,,,,,,,,,
p***0,2018-6-20 18:27,挺好的,,,,,,,,,
o***杨,2018-6-17 17:53,收到宝贝了，家里人用着感觉很棒，支持小米,,,,,,,,,
o***o,2018-6-15 17:33,东西非常不错，很好,,,,,,,,,
o***n,2018-6-17 19:05,卖家太不负责任了，包裹名字和手机号，地址都没有打，害的我在邮政等了2个小时才找到货，邮政ESM太差劲，时间太长了，以后千万别用邮政。差评。。。。。,,,,,,,,,
o***9,2018-6-15 21:41,机子一般，价格便宜。买给妈妈的，挺好的,,,,,,,,,
o***6,2018-6-11 13:11,第二次购买，好用，实惠，好评。,,,,,,,,,
o***0,2018-6-12 15:13,送我妈妈的，她说东西还可以，客服也不错，发票没有也立即解决了，好评,,,,,,,,,
n***轩,2018-6-9 06:45,手机挺好的手感也挺好反应也挺快的,,,,,,,,,
n***8,2018-6-7 13:54,买的手机用后评价不错待机时间长物流快 服务态度很好喜欢的亲们赶快买吧！,,,,,,,,,
n***7,2018-6-12 09:32,给老人买的，目前用着还行,,,,,,,,,
n***5,2018-6-16 08:52,很棒的手机,,,,,,,,,
n***2,2018-6-8 11:41,物美价廉 看着不错 大小合适,,,,,,,,,
m***羽,2018-6-11 15:33,给父母买的  听说还不错  我也没看过??,,,,,,,,,
m***轩,2018-6-6 07:54,手机收到了!红米5a居然这么强大! 32G内存对于我来说足够了!外观漂亮精致，手感相当好!  原想着当备用手机，  这下好了，用吧!  赞!支持小米!,,,,,,,,,
m***闻,2018-6-17 20:52,第二次买了，第一次给母亲买了一只，第二次给父亲，虽然并不是很前排的手机，但也算自己的一片心意吧，父亲节快乐,,,,,,,,,
m***面,2018-6-11 20:56,给爸爸买的，一直都用小米，性价比高,,,,,,,,,
m***君,2018-6-13 09:50,给妈妈买的，她不会用就用个微信，所以不用买太好，寄回老家了，所以没看见真机，妈妈说挺好的，红米6A出来了，感觉买早了啊,,,,,,,,,
m***冬,2018-6-4 09:27,物流特别快，宝贝挺好用的，给家里的长辈买滴，他们蛮喜欢的！,,,,,,,,,
m***s,2018-6-19 13:00,用了几天感觉还不错,,,,,,,,,
m***o,2018-6-12 14:39,买给老人用的，可设极简桌面，总体还算方便。,,,,,,,,,
m***j,2018-6-9 16:08,东西卖给老人的 老人还不会用，不知道到底怎么样，只能等啥时候回去了在给老人教会，看到手机了才能知道质量咋样。先给好评吧,,,,,,,,,
m***g,2018-6-19 21:01,不错，一直都在用小米，包括手机，衣服，路由器，品质始终?,,,,,,,,,
m***9,2018-6-13 18:45,结实耐用，原装正品，终生受益，五星好评。,,,,,,,,,
m***8,2018-6-19 23:49,此用户没有填写评论!,,,,,,,,,
m***6,2018-6-21 15:16,买给老妈的，可以好用,,,,,,,,,
m***5,2018-5-26 15:15,此用户没有填写评论!,,,,,,,,,
m***4,2018-6-10 14:02,给老妈买的，会微信视频了哈哈，目前没发现什么问题 ，赞赞赞,,,,,,,,,
m***1,2018-6-9 17:55,此用户没有填写评论!,,,,,,,,,
m***0,2018-6-19 20:07,手机很好  给外婆买的,,,,,,,,,
l***苑,2018-6-14 10:29,不错，老人很喜欢。,,,,,,,,,
l***原,2018-6-21 12:01,快递0分，这什么破快递公司？如风达？？小米差这几个破钱？快递员不认识路就算了，我跟他说怎样走，硬是不肯过来，要我走十分钟走了一身汗出去。快递员跟我说车过不了桥送不了，我签收完他就开车往我住的地方去了？,,,,,,,,,
l***瑟,2018-6-15 11:11,实物和图片一样，用了半个月，暂时没发现什么问题，除了网络差点，价格比较实惠，适合老人。,,,,,,,,,
l***琦,2018-6-17 13:00,这是买的第二个了，真的好用，很不错,,,,,,,,,
l***娘,2018-6-21 08:01,没发现毛病，备用机,,,,,,,,,
l***倪,2018-6-6 20:10,妈妈非常喜欢用小米的手机&hellip;&hellip;,,,,,,,,,
l***苗,2018-6-12 08:12,东西很好物流很快，非常满意,,,,,,,,,
l***落,2018-6-18 08:32,发货有点慢，，，宝贝正品,,,,,,,,,
l***露,2018-6-10 21:16,还不错，婆婆用着挺好的,,,,,,,,,
l***利,2018-6-17 08:54,一直都用小米的手机，给老人买的，挺实用的，还便宜,,,,,,,,,
l***离,2018-6-10 22:20,手机挺不错的，很流畅，一点也不卡。给家里的老人用的。老人很喜欢,,,,,,,,,
l***灬,2018-6-13 17:51,挺好用的，百元机里算很不错！好评,,,,,,,,,
l***逅,2018-5-12 19:04,手机收到了，就一个裸机，和一个充电器，没有耳机额?，比想象中的小，唯一一个好的就发货快，到货也快,,,,,,,,,
l***黑,2018-6-10 14:48,支持小米,,,,,,,,,
l***y,2018-6-10 23:53,买个老人用的，字大清晰，好用，大小合适，好评！,,,,,,,,,
l***t,2018-6-17 21:22,公公说很不错 运行流畅 像素也好 很喜欢,,,,,,,,,
l***n,2018-5-31 09:37,性价比挺高的 作为备用机还可以,,,,,,,,,
l***l,2018-6-20 19:55,还行。给妈妈买的。挺好用。不需要多大功能,,,,,,,,,
l***i,2018-6-14 07:47,买给一个年纪大的同事，东西还是很不错！物流也很快，一直也忘记来评价了。东西非常满意！就是没有随手机赠送一个手机套。,,,,,,,,,
l***g,2018-6-10 19:17,給老媽買的，屏幕大小剛好,,,,,,,,,
l***e,2018-6-16 17:09,小米的手机是不错的，客服太差了！一个官方店的客服就不能培训一下吗？？完全一问三不知的状态。我自己查百度都比你们客服回答的快且准确，太有损品牌形象了好吗。强烈建议培训一下客服吧！,,,,,,,,,
l***d,2018-6-16 07:51,样子很漂亮，之前出过卡片突然不识别的情况，后来又自己好了，不知道是不是新办的卡注册的事，用了几天都没事了。,,,,,,,,,
l***a,2018-6-15 14:51,便宜 简单  老人用用够了 一年一换,,,,,,,,,
l***8,2018-6-17 19:04,第一次用小米 想不到性价比这么高 赶紧又入手一台mix2,,,,,,,,,
l***7,2018-6-13 08:13,收到好多天了。一直没打开，因为是送公公的礼物，最近刚好没有空气，相信品牌质量应该没问题,,,,,,,,,
l***6,2018-6-18 22:10,一分钱一分货，能满足老人需要，屏幕不是很清楚,,,,,,,,,
l***5,2018-6-19 18:41,还不错 送妈妈的,,,,,,,,,
l***4,2018-6-15 09:31,妈妈很喜欢?,,,,,,,,,
l***3,2018-6-16 23:08,还不错，妈妈喜欢,,,,,,,,,
l***2,2018-6-21 10:54,非常满意，当备用手机最好的选择。速度快。,,,,,,,,,
l***1,2018-6-19 15:29,给老爸买的，反应还行！,,,,,,,,,
l***0,2018-5-25 14:31,给妈妈买的，已经买第二个了，挺好的，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物,,,,,,,,
k***u,2018-6-3 16:37,此用户没有填写评论!,,,,,,,,,
k***g,2018-6-12 15:38,给母上大人换的手机&hellip;非常不错&hellip;完全满足她的需要！,,,,,,,,,
k***a,2018-6-9 17:26,给老爸买的，字大，老花眼好用。,,,,,,,,,
k***8,2018-6-4 19:52,此用户没有填写评论!,,,,,,,,,
k***6,2018-6-16 05:25,给老爸买的，不错,,,,,,,,,
k***2,2018-6-15 14:19,还不错，给家人买的，用着还好,,,,,,,,,
k***1,2018-6-13 15:06,手机买给老人用的，很实用，文字可以调节到很大，基本的打电话和短信功能操作方便，而且电池很耐用，属于物美价廉的一款智能机,,,,,,,,,
k***0,2018-6-12 04:25,不错，老妈很喜欢，还会再次购买,,,,,,,,,
j***品,2018-6-8 11:54,买了送给爸爸的，手感不错，操作也挺方便的。,,,,,,,,,
j***y,2018-6-12 20:51,非常好，适合老人,,,,,,,,,
j***w,2018-6-14 12:23,非常好，爸妈用的，很喜欢。,,,,,,,,,
j***u,2018-6-11 23:05,还是很适合老年人打接电话的。外观很时尚大方。就是铃声小声了一点。室外有时听不见。智能机的操作方式还是不太适合家里老年人。经常滑动到别的界面。,,,,,,,,,
j***s,2018-6-17 14:50,灰常感谢,,,,,,,,,
j***n,2018-6-7 22:27,一家人都用的小米，价格真是亲民价啊，系统好用，手机好看拿在手上的感觉真的很舒服，下的游戏玩起来一点都不卡,,,,,,,,,
j***m,2018-6-19 21:11,妈妈很喜欢?,,,,,,,,,
j***e,2018-6-20 10:59,给爸爸妈妈买的，小巧，内存也够用，喜欢!!!!!,,,,,,,,,
j***9,2018-6-12 18:31,整体不错，老人机,,,,,,,,,
j***8,2018-6-11 10:12,好好好，买给老妈用的，配置足够，到货太快了。,,,,,,,,,
j***7,2018-6-10 10:26,小米品牌，质量很好，值得信赖。多次购买了。 热情周到。,,,,,,,,,
j***6,2018-6-19 18:59,手机收到了用了几天感觉还可以,,,,,,,,,
j***5,2018-6-4 11:27,质量很好，在官网买好多小米的产品了，一直很信赖，真心不错,,,,,,,,,
j***4,2018-6-19 23:38,还不错，速度快，价格实惠，给家里老人用的,,,,,,,,,
j***3,2018-6-4 08:38,第三次买小米手机了，家人换机，也都是买小米，老人用很超值，待机长，屏幕好，丈母娘天天拿着看广场舞&middot;&middot;,,,,,,,,,
j***2,2018-6-18 18:22,给老爸买的当老年机用的，总体来说还算可以吧，就是用一会手机有点热，功能老年人用足够了。,,,,,,,,,
j***1,2018-6-19 09:16,以前都是系统自动好评，买了很多都是这样，后来才知道淘宝评论积分，可以涨气值呢，才知道评论的重要性，现在，我买什么东西，都会评论，没错，这样就可以得积分，感谢大家看这一段话。手机不错,,,,,,,,,
i***余,2018-6-5 18:12,此用户没有填写评论!,,,,,,,,,
i***安,2018-6-6 21:07,手机收到后还算满意，给老爸买的，不大不小，用着正好，,,,,,,,,,
i***w,2018-6-20 21:56,虽然刚买就发布了同价的红米6a，但我还是觉得还好，体验还不错。买广告送手机根本不存在的！全五星好评！,,,,,,,,,
i***e,2018-6-18 14:59,电池很耐用,,,,,,,,,
i***8,2018-6-19 14:18,小巧玲珑,,,,,,,,,
i***6,2018-6-17 10:46,手机给妈妈买的，暂时用着还不错，用一段时间会来追评的,,,,,,,,,
i***1,2018-6-20 10:25,宝贝挺好，价钱便宜。,,,,,,,,,
h***神,2018-6-10 11:19,二次购买，质量挺好，对于老年人来说足够了,,,,,,,,,
h***明,2018-6-16 12:36,给老家  爸买的，老人机够用了,,,,,,,,,
h***购,2018-6-5 17:57,宝贝不错，老爸用的话这个配置也差不多够用了，第一次买雷布斯家的东西，感觉还可以,,,,,,,,,
h***店,2018-6-13 08:36,物美价廉，好用 ！,,,,,,,,,
h***点,2018-6-6 08:34,手机收到了 这个价格可以接受 忠实米粉,,,,,,,,,
h***y,2018-6-5 15:49,拍照效果：给老妈买的，挺好的，用着很流畅~。,,,,,,,,,
h***q,2018-6-20 11:00,给妈妈买的，妈妈说不错,,,,,,,,,
h***n,2018-6-16 20:27,帮朋友买的，团购，感觉还不错，手机党，很完美！,,,,,,,,,
h***l,2018-6-13 11:16,挺好的。下次需要还来。,,,,,,,,,
h***a,2018-6-13 05:49,送给长辈的礼物，挺好的,,,,,,,,,
h***9,2018-6-20 09:05,给家里老人买的，很不错，价格也不贵，速度很快。很不错的一次网购！,,,,,,,,,
h***8,2018-5-17 17:15,手机非常好 买之前还在犹豫 收到货之后挺惊喜的 很好 挺满意的 清晰度高 给你们看看火山小视频 现实更清晰，大小也合适 板厚度也可以，实在是太满意了 多照几张照片。,,,,,,,,,
h***7,2018-6-17 06:36,很不错，是的，非常不错,,,,,,,,,
h***6,2018-6-2 21:26,这是我第三次购买小米手机了，这次是给家人买的，第一部手机是小米2S，用了将近三年，第二部手机是小米5，一直用到现在。小米的其他产品也买了不少，小米电视，小米手环，小米VR眼镜&hellip;&hellip;也是一名忠实的米粉了，小米8前几天刚发布了，准备入手一部，估计现在还不好抢，再过一段时间再看。这次给父亲买的小米5A手机，性价比确实很高，发货速度挺快的，发货之后第二天就收到了，和卖家描述的一致，包装仔细严实，拆开包装一看，手机完好无损。手机做工精细，开机试用了一下，系统挺流畅的，运行软件一点也不卡，父亲拿到手上挺满意的，手机信号挺强的，通话非常清晰。非常满意的一次网购，如果有需要，还会光临的！,,,,,,,,,
h***5,2018-6-18 10:34,还不错，很清楚 父母用足够了 还可以 正常 很好 手机不错，给父母用的！,,,,,,,,,
h***4,2018-6-18 21:53,给老人买的，这么大小正合适，用了一下还可以。联系客服发货也及时,,,,,,,,,
h***3,2018-6-20 22:02,手机很好，只是贴的膜有气泡也不帮处理下，所以还是有点瑕疵！,,,,,,,,,
h***2,2018-6-20 10:52,第11台小米的手机。全家都用小米。靠谱,,,,,,,,,
h***1,2018-6-18 11:12,这是我用的第三台小米手机，一直觉得小米手机很棒，物美价廉，质量和操作感都不错，红米5A也没让我失望，很满意。,,,,,,,,,
g***s,2018-6-20 09:40,便宜，实惠啊。,,,,,,,,,
g***n,2018-5-29 16:39,作为备用机很好用！ 虽然配置不高但是优化很好，所以软件体验流畅，画面清晰。我是用魅族5s过来的，对比起来，虽然没有指纹但是流畅不卡啊，而且音响和画面这个价位段的来说那个好啊。  如果你注重实用的话，&apos;这个配置真心比八核和金属外壳和指纹那种不实用的设计有用，还便宜一百块,,,,,,,,,
g***h,2018-6-8 17:12,手机收到货了，外观看着挺好看的，买给爸爸用的，买的16G的，拿来看看电视，打打电话，非常不错，卖家态度好，物流快，性价比高，值得购买,,,,,,,,,
